date,state,coalition,pct_05,pct_50,pct_95
2021-06-18,Bayern,afd,0.0,14.0,34.0
2021-06-18,Bayern,cdu,41.0,45.0,46.0
2021-06-18,Bayern,fdp,11.0,16.0,20.0
2021-06-18,Bayern,gruene,23.0,27.0,32.0
2021-06-18,Bayern,linke,0.0,5.0,12.0
2021-06-18,Bayern,spd,7.0,13.0,20.0
2021-06-18,Berlin,afd,0.0,3.0,8.0
2021-06-18,Berlin,cdu,3.0,4.0,6.0
2021-06-18,Berlin,fdp,2.0,4.0,5.0
2021-06-18,Berlin,gruene,7.0,8.0,9.0
2021-06-18,Berlin,linke,4.0,5.0,7.0
2021-06-18,Berlin,spd,3.0,4.0,6.0
2021-06-18,Brandenburg,afd,1.0,5.0,9.0
2021-06-18,Brandenburg,cdu,3.0,7.0,10.0
2021-06-18,Brandenburg,fdp,1.0,2.0,3.0
2021-06-18,Brandenburg,gruene,3.0,4.0,5.0
2021-06-18,Brandenburg,linke,2.0,4.0,5.0
2021-06-18,Brandenburg,spd,2.0,3.0,5.0
2021-06-18,Bremen,afd,0.0,0.0,1.0
2021-06-18,Bremen,cdu,0.0,1.0,1.0
2021-06-18,Bremen,fdp,0.0,1.0,1.0
2021-06-18,Bremen,gruene,1.0,1.0,2.0
2021-06-18,Bremen,linke,0.0,1.0,1.0
2021-06-18,Bremen,spd,1.0,2.0,2.0
2021-06-18,Hamburg,afd,0.0,1.0,4.0
2021-06-18,Hamburg,cdu,2.0,3.0,4.0
2021-06-18,Hamburg,fdp,2.0,2.0,3.0
2021-06-18,Hamburg,gruene,4.0,4.0,5.0
2021-06-18,Hamburg,linke,1.0,2.0,3.0
2021-06-18,Hamburg,spd,2.0,4.0,6.0
2021-06-18,Hessen,afd,0.0,6.0,15.0
2021-06-18,Hessen,cdu,9.0,16.0,20.0
2021-06-18,Hessen,fdp,6.0,8.0,10.0
2021-06-18,Hessen,gruene,10.0,12.0,15.0
2021-06-18,Hessen,linke,0.0,4.0,7.0
2021-06-18,Hessen,spd,8.0,11.0,14.0
2021-06-18,Mecklenburg-Vorpommern,afd,0.0,3.0,5.0
2021-06-18,Mecklenburg-Vorpommern,cdu,3.0,5.0,6.0
2021-06-18,Mecklenburg-Vorpommern,fdp,1.0,1.0,2.0
2021-06-18,Mecklenburg-Vorpommern,gruene,2.0,3.0,3.0
2021-06-18,Mecklenburg-Vorpommern,linke,2.0,3.0,3.0
2021-06-18,Mecklenburg-Vorpommern,spd,1.0,2.0,2.0
2021-06-18,Niedersachsen,afd,0.0,6.0,19.0
2021-06-18,Niedersachsen,cdu,14.0,18.0,24.0
2021-06-18,Niedersachsen,fdp,6.0,9.0,12.0
2021-06-18,Niedersachsen,gruene,14.0,16.0,19.0
2021-06-18,Niedersachsen,linke,0.0,4.0,8.0
2021-06-18,Niedersachsen,spd,14.0,18.0,22.0
2021-06-18,Nordrhein-Westfalen,afd,0.0,13.0,40.0
2021-06-18,Nordrhein-Westfalen,cdu,30.0,39.0,51.0
2021-06-18,Nordrhein-Westfalen,fdp,20.0,26.0,32.0
2021-06-18,Nordrhein-Westfalen,gruene,27.0,33.0,39.0
2021-06-18,Nordrhein-Westfalen,linke,0.0,9.0,19.0
2021-06-18,Nordrhein-Westfalen,spd,28.0,35.0,43.0
2021-06-18,Rheinland-Pfalz,afd,0.0,4.0,10.0
2021-06-18,Rheinland-Pfalz,cdu,10.0,13.0,15.0
2021-06-18,Rheinland-Pfalz,fdp,4.0,5.0,7.0
2021-06-18,Rheinland-Pfalz,gruene,6.0,8.0,9.0
2021-06-18,Rheinland-Pfalz,linke,0.0,2.0,4.0
2021-06-18,Rheinland-Pfalz,spd,6.0,8.0,10.0
2021-06-18,Saarland,afd,0.0,1.0,2.0
2021-06-18,Saarland,cdu,2.0,3.0,4.0
2021-06-18,Saarland,fdp,1.0,1.0,1.0
2021-06-18,Saarland,gruene,1.0,2.0,2.0
2021-06-18,Saarland,linke,1.0,1.0,2.0
2021-06-18,Saarland,spd,2.0,2.0,3.0
2021-06-18,Sachsen,afd,4.0,11.0,18.0
2021-06-18,Sachsen,cdu,5.0,8.0,15.0
2021-06-18,Sachsen,fdp,3.0,4.0,6.0
2021-06-18,Sachsen,gruene,6.0,7.0,9.0
2021-06-18,Sachsen,linke,4.0,6.0,8.0
2021-06-18,Sachsen,spd,1.0,3.0,5.0
2021-06-18,Sachsen-Anhalt,afd,1.0,4.0,7.0
2021-06-18,Sachsen-Anhalt,cdu,4.0,8.0,9.0
2021-06-18,Sachsen-Anhalt,fdp,1.0,2.0,3.0
2021-06-18,Sachsen-Anhalt,gruene,3.0,3.0,4.0
2021-06-18,Sachsen-Anhalt,linke,2.0,3.0,5.0
2021-06-18,Sachsen-Anhalt,spd,1.0,2.0,3.0
2021-06-18,Schleswig-Holstein,afd,0.0,2.0,7.0
2021-06-18,Schleswig-Holstein,cdu,8.0,10.0,11.0
2021-06-18,Schleswig-Holstein,fdp,3.0,4.0,6.0
2021-06-18,Schleswig-Holstein,gruene,6.0,7.0,8.0
2021-06-18,Schleswig-Holstein,linke,0.0,2.0,3.0
2021-06-18,Schleswig-Holstein,spd,4.0,5.0,7.0
2021-06-18,Thüringen,afd,1.0,5.0,8.0
2021-06-18,Thüringen,cdu,3.0,6.0,8.0
2021-06-18,Thüringen,fdp,1.0,2.0,3.0
2021-06-18,Thüringen,gruene,3.0,4.0,4.0
2021-06-18,Thüringen,linke,2.0,3.0,5.0
2021-06-18,Thüringen,spd,1.0,2.0,3.0
2021-06-19,National,afd,56.0,93.0,137.0
2021-06-19,National,cdu,194.0,218.0,240.0
2021-06-19,National,fdp,81.0,104.0,127.0
2021-06-19,National,gruene,142.0,166.0,191.0
2021-06-19,National,linke,40.0,59.0,79.0
2021-06-19,National,spd,108.0,128.0,147.0
2021-06-19,Baden-Württemberg,afd,0.0,11.0,28.0
2021-06-19,Baden-Württemberg,cdu,28.0,34.0,36.0
2021-06-19,Baden-Württemberg,fdp,11.0,15.0,19.0
2021-06-19,Baden-Württemberg,gruene,22.0,26.0,30.0
2021-06-19,Baden-Württemberg,linke,0.0,5.0,10.0
2021-06-19,Baden-Württemberg,spd,7.0,12.0,17.0
2021-06-19,Bayern,afd,0.0,14.0,34.0
2021-06-19,Bayern,cdu,41.0,45.0,46.0
2021-06-19,Bayern,fdp,11.0,16.0,20.0
2021-06-19,Bayern,gruene,23.0,27.0,32.0
2021-06-19,Bayern,linke,0.0,5.0,12.0
2021-06-19,Bayern,spd,7.0,13.0,20.0
2021-06-19,Berlin,afd,0.0,3.0,8.0
2021-06-19,Berlin,cdu,3.0,4.0,6.0
2021-06-19,Berlin,fdp,2.0,4.0,5.0
2021-06-19,Berlin,gruene,7.0,8.0,9.0
2021-06-19,Berlin,linke,4.0,5.0,7.0
2021-06-19,Berlin,spd,3.0,4.0,6.0
2021-06-19,Brandenburg,afd,1.0,5.0,9.0
2021-06-19,Brandenburg,cdu,3.0,7.0,10.0
2021-06-19,Brandenburg,fdp,1.0,2.0,3.0
2021-06-19,Brandenburg,gruene,3.0,4.0,5.0
2021-06-19,Brandenburg,linke,2.0,4.0,5.0
2021-06-19,Brandenburg,spd,2.0,3.0,5.0
2021-06-19,Bremen,afd,0.0,0.0,1.0
2021-06-19,Bremen,cdu,0.0,1.0,1.0
2021-06-19,Bremen,fdp,0.0,1.0,1.0
2021-06-19,Bremen,gruene,1.0,1.0,2.0
2021-06-19,Bremen,linke,0.0,1.0,1.0
2021-06-19,Bremen,spd,1.0,2.0,2.0
2021-06-19,Hamburg,afd,0.0,1.0,4.0
2021-06-19,Hamburg,cdu,2.0,3.0,4.0
2021-06-19,Hamburg,fdp,2.0,2.0,3.0
2021-06-19,Hamburg,gruene,4.0,4.0,5.0
2021-06-19,Hamburg,linke,1.0,2.0,3.0
2021-06-19,Hamburg,spd,2.0,4.0,6.0
2021-06-19,Hessen,afd,0.0,6.0,15.0
2021-06-19,Hessen,cdu,9.0,16.0,20.0
2021-06-19,Hessen,fdp,6.0,8.0,10.0
2021-06-19,Hessen,gruene,10.0,12.0,15.0
2021-06-19,Hessen,linke,0.0,4.0,7.0
2021-06-19,Hessen,spd,8.0,11.0,14.0
2021-06-19,Mecklenburg-Vorpommern,afd,0.0,3.0,5.0
2021-06-19,Mecklenburg-Vorpommern,cdu,3.0,5.0,6.0
2021-06-19,Mecklenburg-Vorpommern,fdp,1.0,1.0,2.0
2021-06-19,Mecklenburg-Vorpommern,gruene,2.0,3.0,3.0
2021-06-19,Mecklenburg-Vorpommern,linke,2.0,3.0,3.0
2021-06-19,Mecklenburg-Vorpommern,spd,1.0,2.0,2.0
2021-06-19,Niedersachsen,afd,0.0,6.0,19.0
2021-06-19,Niedersachsen,cdu,14.0,18.0,24.0
2021-06-19,Niedersachsen,fdp,6.0,9.0,12.0
2021-06-19,Niedersachsen,gruene,14.0,16.0,19.0
2021-06-19,Niedersachsen,linke,0.0,4.0,8.0
2021-06-19,Niedersachsen,spd,14.0,18.0,22.0
2021-06-19,Nordrhein-Westfalen,afd,0.0,13.0,40.0
2021-06-19,Nordrhein-Westfalen,cdu,30.0,39.0,51.0
2021-06-19,Nordrhein-Westfalen,fdp,20.0,26.0,32.0
2021-06-19,Nordrhein-Westfalen,gruene,27.0,33.0,39.0
2021-06-19,Nordrhein-Westfalen,linke,0.0,9.0,19.0
2021-06-19,Nordrhein-Westfalen,spd,28.0,35.0,43.0
2021-06-19,Rheinland-Pfalz,afd,0.0,4.0,10.0
2021-06-19,Rheinland-Pfalz,cdu,10.0,13.0,15.0
2021-06-19,Rheinland-Pfalz,fdp,4.0,5.0,7.0
2021-06-19,Rheinland-Pfalz,gruene,6.0,8.0,9.0
2021-06-19,Rheinland-Pfalz,linke,0.0,2.0,4.0
2021-06-19,Rheinland-Pfalz,spd,6.0,8.0,10.0
2021-06-19,Saarland,afd,0.0,1.0,2.0
2021-06-19,Saarland,cdu,2.0,3.0,4.0
2021-06-19,Saarland,fdp,1.0,1.0,1.0
2021-06-19,Saarland,gruene,1.0,2.0,2.0
2021-06-19,Saarland,linke,1.0,1.0,2.0
2021-06-19,Saarland,spd,2.0,2.0,3.0
2021-06-19,Sachsen,afd,4.0,11.0,18.0
2021-06-19,Sachsen,cdu,5.0,8.0,15.0
2021-06-19,Sachsen,fdp,3.0,4.0,6.0
2021-06-19,Sachsen,gruene,6.0,7.0,9.0
2021-06-19,Sachsen,linke,4.0,6.0,8.0
2021-06-19,Sachsen,spd,1.0,3.0,5.0
2021-06-19,Sachsen-Anhalt,afd,1.0,4.0,7.0
2021-06-19,Sachsen-Anhalt,cdu,4.0,7.0,9.0
2021-06-19,Sachsen-Anhalt,fdp,1.0,2.0,3.0
2021-06-19,Sachsen-Anhalt,gruene,3.0,3.0,4.0
2021-06-19,Sachsen-Anhalt,linke,2.0,3.0,5.0
2021-06-19,Sachsen-Anhalt,spd,1.0,2.0,3.0
2021-06-19,Schleswig-Holstein,afd,0.0,2.0,7.0
2021-06-19,Schleswig-Holstein,cdu,8.0,10.0,11.0
2021-06-19,Schleswig-Holstein,fdp,3.0,4.0,6.0
2021-06-19,Schleswig-Holstein,gruene,6.0,7.0,8.0
2021-06-19,Schleswig-Holstein,linke,0.0,2.0,3.0
2021-06-19,Schleswig-Holstein,spd,4.0,5.0,7.0
2021-06-19,Thüringen,afd,1.0,5.0,8.0
2021-06-19,Thüringen,cdu,3.0,6.0,8.0
2021-06-19,Thüringen,fdp,1.0,2.0,3.0
2021-06-19,Thüringen,gruene,3.0,4.0,4.0
2021-06-19,Thüringen,linke,2.0,3.0,5.0
2021-06-19,Thüringen,spd,1.0,2.0,3.0
2021-06-20,National,afd,56.0,94.0,137.0
2021-06-20,National,cdu,196.0,220.0,242.0
2021-06-20,National,fdp,82.0,104.0,126.0
2021-06-20,National,gruene,142.0,165.0,188.0
2021-06-20,National,linke,39.0,57.0,77.0
2021-06-20,National,spd,109.0,128.0,146.0
2021-06-20,Baden-Württemberg,afd,0.0,11.0,28.0
2021-06-20,Baden-Württemberg,cdu,29.0,34.0,36.0
2021-06-20,Baden-Württemberg,fdp,12.0,15.0,19.0
2021-06-20,Baden-Württemberg,gruene,22.0,26.0,30.0
2021-06-20,Baden-Württemberg,linke,0.0,4.0,10.0
2021-06-20,Baden-Württemberg,spd,7.0,12.0,17.0
2021-06-20,Bayern,afd,0.0,13.0,34.0
2021-06-20,Bayern,cdu,41.0,45.0,46.0
2021-06-20,Bayern,fdp,11.0,16.0,20.0
2021-06-20,Bayern,gruene,23.0,27.0,31.0
2021-06-20,Bayern,linke,0.0,5.0,12.0
2021-06-20,Bayern,spd,8.0,14.0,20.0
2021-06-20,Berlin,afd,0.0,3.0,8.0
2021-06-20,Berlin,cdu,3.0,4.0,6.0
2021-06-20,Berlin,fdp,2.0,4.0,5.0
2021-06-20,Berlin,gruene,7.0,8.0,9.0
2021-06-20,Berlin,linke,4.0,5.0,7.0
2021-06-20,Berlin,spd,3.0,4.0,6.0
2021-06-20,Brandenburg,afd,1.0,5.0,9.0
2021-06-20,Brandenburg,cdu,3.0,7.0,10.0
2021-06-20,Brandenburg,fdp,2.0,2.0,3.0
2021-06-20,Brandenburg,gruene,3.0,4.0,5.0
2021-06-20,Brandenburg,linke,2.0,4.0,5.0
2021-06-20,Brandenburg,spd,2.0,3.0,5.0
2021-06-20,Bremen,afd,0.0,0.0,1.0
2021-06-20,Bremen,cdu,0.0,1.0,1.0
2021-06-20,Bremen,fdp,0.0,1.0,1.0
2021-06-20,Bremen,gruene,1.0,1.0,2.0
2021-06-20,Bremen,linke,0.0,1.0,1.0
2021-06-20,Bremen,spd,1.0,2.0,2.0
2021-06-20,Hamburg,afd,0.0,1.0,4.0
2021-06-20,Hamburg,cdu,2.0,3.0,4.0
2021-06-20,Hamburg,fdp,2.0,2.0,3.0
2021-06-20,Hamburg,gruene,4.0,4.0,5.0
2021-06-20,Hamburg,linke,1.0,2.0,3.0
2021-06-20,Hamburg,spd,2.0,4.0,6.0
2021-06-20,Hessen,afd,0.0,6.0,15.0
2021-06-20,Hessen,cdu,9.0,16.0,20.0
2021-06-20,Hessen,fdp,6.0,8.0,10.0
2021-06-20,Hessen,gruene,10.0,12.0,14.0
2021-06-20,Hessen,linke,0.0,3.0,7.0
2021-06-20,Hessen,spd,8.0,11.0,14.0
2021-06-20,Mecklenburg-Vorpommern,afd,0.0,3.0,5.0
2021-06-20,Mecklenburg-Vorpommern,cdu,3.0,5.0,6.0
2021-06-20,Mecklenburg-Vorpommern,fdp,1.0,1.0,2.0
2021-06-20,Mecklenburg-Vorpommern,gruene,2.0,3.0,3.0
2021-06-20,Mecklenburg-Vorpommern,linke,2.0,2.0,3.0
2021-06-20,Mecklenburg-Vorpommern,spd,1.0,2.0,2.0
2021-06-20,Niedersachsen,afd,0.0,6.0,18.0
2021-06-20,Niedersachsen,cdu,14.0,19.0,24.0
2021-06-20,Niedersachsen,fdp,6.0,9.0,12.0
2021-06-20,Niedersachsen,gruene,14.0,16.0,19.0
2021-06-20,Niedersachsen,linke,0.0,4.0,8.0
2021-06-20,Niedersachsen,spd,14.0,18.0,22.0
2021-06-20,Nordrhein-Westfalen,afd,0.0,13.0,40.0
2021-06-20,Nordrhein-Westfalen,cdu,30.0,40.0,51.0
2021-06-20,Nordrhein-Westfalen,fdp,20.0,26.0,32.0
2021-06-20,Nordrhein-Westfalen,gruene,27.0,33.0,38.0
2021-06-20,Nordrhein-Westfalen,linke,0.0,9.0,19.0
2021-06-20,Nordrhein-Westfalen,spd,28.0,36.0,43.0
2021-06-20,Rheinland-Pfalz,afd,0.0,4.0,10.0
2021-06-20,Rheinland-Pfalz,cdu,10.0,13.0,15.0
2021-06-20,Rheinland-Pfalz,fdp,4.0,5.0,7.0
2021-06-20,Rheinland-Pfalz,gruene,6.0,8.0,9.0
2021-06-20,Rheinland-Pfalz,linke,0.0,2.0,4.0
2021-06-20,Rheinland-Pfalz,spd,6.0,8.0,10.0
2021-06-20,Saarland,afd,0.0,1.0,2.0
2021-06-20,Saarland,cdu,2.0,3.0,4.0
2021-06-20,Saarland,fdp,1.0,1.0,1.0
2021-06-20,Saarland,gruene,1.0,2.0,2.0
2021-06-20,Saarland,linke,1.0,1.0,2.0
2021-06-20,Saarland,spd,2.0,2.0,3.0
2021-06-20,Sachsen,afd,4.0,11.0,18.0
2021-06-20,Sachsen,cdu,5.0,8.0,15.0
2021-06-20,Sachsen,fdp,3.0,4.0,6.0
2021-06-20,Sachsen,gruene,6.0,7.0,8.0
2021-06-20,Sachsen,linke,4.0,6.0,8.0
2021-06-20,Sachsen,spd,1.0,3.0,5.0
2021-06-20,Sachsen-Anhalt,afd,1.0,4.0,7.0
2021-06-20,Sachsen-Anhalt,cdu,4.0,8.0,9.0
2021-06-20,Sachsen-Anhalt,fdp,1.0,2.0,3.0
2021-06-20,Sachsen-Anhalt,gruene,3.0,3.0,4.0
2021-06-20,Sachsen-Anhalt,linke,2.0,3.0,5.0
2021-06-20,Sachsen-Anhalt,spd,1.0,2.0,3.0
2021-06-20,Schleswig-Holstein,afd,0.0,2.0,7.0
2021-06-20,Schleswig-Holstein,cdu,8.0,10.0,11.0
2021-06-20,Schleswig-Holstein,fdp,3.0,4.0,6.0
2021-06-20,Schleswig-Holstein,gruene,6.0,7.0,8.0
2021-06-20,Schleswig-Holstein,linke,0.0,2.0,3.0
2021-06-20,Schleswig-Holstein,spd,4.0,5.0,7.0
2021-06-20,Thüringen,afd,1.0,5.0,8.0
2021-06-20,Thüringen,cdu,3.0,6.0,8.0
2021-06-20,Thüringen,fdp,1.0,2.0,3.0
2021-06-20,Thüringen,gruene,3.0,4.0,4.0
2021-06-20,Thüringen,linke,2.0,3.0,5.0
2021-06-20,Thüringen,spd,1.0,2.0,3.0
2021-06-21,National,afd,56.0,94.0,137.0
2021-06-21,National,cdu,196.0,220.0,242.0
2021-06-21,National,fdp,82.0,104.0,127.0
2021-06-21,National,gruene,142.0,165.0,189.0
2021-06-21,National,linke,40.0,57.0,77.0
2021-06-21,National,spd,109.0,128.0,146.0
2021-06-21,Baden-Württemberg,afd,0.0,11.0,27.0
2021-06-21,Baden-Württemberg,cdu,29.0,34.0,36.0
2021-06-21,Baden-Württemberg,fdp,12.0,15.0,19.0
2021-06-21,Baden-Württemberg,gruene,22.0,26.0,30.0
2021-06-21,Baden-Württemberg,linke,0.0,4.0,10.0
2021-06-21,Baden-Württemberg,spd,7.0,12.0,17.0
2021-06-21,Bayern,afd,0.0,13.0,34.0
2021-06-21,Bayern,cdu,41.0,45.0,46.0
2021-06-21,Bayern,fdp,11.0,16.0,20.0
2021-06-21,Bayern,gruene,23.0,27.0,32.0
2021-06-21,Bayern,linke,0.0,5.0,12.0
2021-06-21,Bayern,spd,8.0,14.0,20.0
2021-06-21,Berlin,afd,0.0,3.0,8.0
2021-06-21,Berlin,cdu,3.0,4.0,6.0
2021-06-21,Berlin,fdp,2.0,4.0,5.0
2021-06-21,Berlin,gruene,7.0,8.0,9.0
2021-06-21,Berlin,linke,4.0,5.0,7.0
2021-06-21,Berlin,spd,3.0,4.0,6.0
2021-06-21,Brandenburg,afd,1.0,5.0,9.0
2021-06-21,Brandenburg,cdu,3.0,7.0,10.0
2021-06-21,Brandenburg,fdp,2.0,2.0,3.0
2021-06-21,Brandenburg,gruene,3.0,4.0,5.0
2021-06-21,Brandenburg,linke,2.0,4.0,5.0
2021-06-21,Brandenburg,spd,2.0,3.0,5.0
2021-06-21,Bremen,afd,0.0,0.0,1.0
2021-06-21,Bremen,cdu,0.0,1.0,1.0
2021-06-21,Bremen,fdp,0.0,1.0,1.0
2021-06-21,Bremen,gruene,1.0,1.0,2.0
2021-06-21,Bremen,linke,0.0,1.0,1.0
2021-06-21,Bremen,spd,1.0,2.0,2.0
2021-06-21,Hamburg,afd,0.0,1.0,4.0
2021-06-21,Hamburg,cdu,2.0,3.0,4.0
2021-06-21,Hamburg,fdp,2.0,2.0,3.0
2021-06-21,Hamburg,gruene,4.0,4.0,5.0
2021-06-21,Hamburg,linke,1.0,2.0,3.0
2021-06-21,Hamburg,spd,2.0,4.0,6.0
2021-06-21,Hessen,afd,0.0,6.0,15.0
2021-06-21,Hessen,cdu,9.0,16.0,20.0
2021-06-21,Hessen,fdp,6.0,8.0,10.0
2021-06-21,Hessen,gruene,10.0,12.0,14.0
2021-06-21,Hessen,linke,0.0,3.0,7.0
2021-06-21,Hessen,spd,8.0,11.0,14.0
2021-06-21,Mecklenburg-Vorpommern,afd,0.0,3.0,5.0
2021-06-21,Mecklenburg-Vorpommern,cdu,3.0,5.0,6.0
2021-06-21,Mecklenburg-Vorpommern,fdp,1.0,1.0,2.0
2021-06-21,Mecklenburg-Vorpommern,gruene,2.0,3.0,3.0
2021-06-21,Mecklenburg-Vorpommern,linke,2.0,2.0,3.0
2021-06-21,Mecklenburg-Vorpommern,spd,1.0,2.0,2.0
2021-06-21,Niedersachsen,afd,0.0,6.0,18.0
2021-06-21,Niedersachsen,cdu,14.0,19.0,24.0
2021-06-21,Niedersachsen,fdp,6.0,9.0,12.0
2021-06-21,Niedersachsen,gruene,14.0,16.0,19.0
2021-06-21,Niedersachsen,linke,0.0,4.0,8.0
2021-06-21,Niedersachsen,spd,14.0,18.0,22.0
2021-06-21,Nordrhein-Westfalen,afd,0.0,13.0,40.0
2021-06-21,Nordrhein-Westfalen,cdu,30.0,40.0,51.0
2021-06-21,Nordrhein-Westfalen,fdp,20.0,26.0,32.0
2021-06-21,Nordrhein-Westfalen,gruene,27.0,33.0,38.0
2021-06-21,Nordrhein-Westfalen,linke,0.0,9.0,19.0
2021-06-21,Nordrhein-Westfalen,spd,28.0,36.0,43.0
2021-06-21,Rheinland-Pfalz,afd,0.0,4.0,10.0
2021-06-21,Rheinland-Pfalz,cdu,10.0,13.0,15.0
2021-06-21,Rheinland-Pfalz,fdp,4.0,5.0,7.0
2021-06-21,Rheinland-Pfalz,gruene,6.0,8.0,9.0
2021-06-21,Rheinland-Pfalz,linke,0.0,2.0,4.0
2021-06-21,Rheinland-Pfalz,spd,6.0,8.0,10.0
2021-06-21,Saarland,afd,0.0,1.0,2.0
2021-06-21,Saarland,cdu,2.0,3.0,4.0
2021-06-21,Saarland,fdp,1.0,1.0,1.0
2021-06-21,Saarland,gruene,1.0,2.0,2.0
2021-06-21,Saarland,linke,1.0,1.0,2.0
2021-06-21,Saarland,spd,2.0,2.0,3.0
2021-06-21,Sachsen,afd,4.0,11.0,18.0
2021-06-21,Sachsen,cdu,5.0,8.0,15.0
2021-06-21,Sachsen,fdp,3.0,4.0,6.0
2021-06-21,Sachsen,gruene,6.0,7.0,8.0
2021-06-21,Sachsen,linke,4.0,6.0,8.0
2021-06-21,Sachsen,spd,1.0,3.0,5.0
2021-06-21,Sachsen-Anhalt,afd,1.0,4.0,7.0
2021-06-21,Sachsen-Anhalt,cdu,4.0,8.0,9.0
2021-06-21,Sachsen-Anhalt,fdp,1.0,2.0,3.0
2021-06-21,Sachsen-Anhalt,gruene,3.0,3.0,4.0
2021-06-21,Sachsen-Anhalt,linke,2.0,3.0,5.0
2021-06-21,Sachsen-Anhalt,spd,1.0,2.0,3.0
2021-06-21,Schleswig-Holstein,afd,0.0,2.0,7.0
2021-06-21,Schleswig-Holstein,cdu,8.0,10.0,11.0
2021-06-21,Schleswig-Holstein,fdp,3.0,4.0,6.0
2021-06-21,Schleswig-Holstein,gruene,6.0,7.0,8.0
2021-06-21,Schleswig-Holstein,linke,0.0,2.0,3.0
2021-06-21,Schleswig-Holstein,spd,4.0,5.0,7.0
2021-06-21,Thüringen,afd,1.0,5.0,8.0
2021-06-21,Thüringen,cdu,3.0,6.0,8.0
2021-06-21,Thüringen,fdp,1.0,2.0,3.0
2021-06-21,Thüringen,gruene,3.0,4.0,4.0
2021-06-21,Thüringen,linke,2.0,3.0,5.0
2021-06-21,Thüringen,spd,1.0,2.0,3.0
2021-06-22,National,afd,56.0,92.0,135.0
2021-06-22,National,cdu,200.0,222.0,244.0
2021-06-22,National,fdp,83.0,105.0,128.0
2021-06-22,National,gruene,137.0,159.0,183.0
2021-06-22,National,linke,41.0,60.0,80.0
2021-06-22,National,spd,110.0,128.0,145.0
2021-06-22,Baden-Württemberg,afd,0.0,11.0,27.0
2021-06-22,Baden-Württemberg,cdu,29.0,34.0,36.0
2021-06-22,Baden-Württemberg,fdp,12.0,15.0,19.0
2021-06-22,Baden-Württemberg,gruene,22.0,25.0,29.0
2021-06-22,Baden-Württemberg,linke,0.0,5.0,10.0
2021-06-22,Baden-Württemberg,spd,7.0,12.0,17.0
2021-06-22,Bayern,afd,0.0,13.0,34.0
2021-06-22,Bayern,cdu,42.0,46.0,46.0
2021-06-22,Bayern,fdp,11.0,16.0,21.0
2021-06-22,Bayern,gruene,22.0,26.0,31.0
2021-06-22,Bayern,linke,0.0,5.0,12.0
2021-06-22,Bayern,spd,8.0,14.0,19.0
2021-06-22,Berlin,afd,0.0,3.0,8.0
2021-06-22,Berlin,cdu,3.0,5.0,6.0
2021-06-22,Berlin,fdp,3.0,4.0,5.0
2021-06-22,Berlin,gruene,6.0,8.0,9.0
2021-06-22,Berlin,linke,4.0,5.0,7.0
2021-06-22,Berlin,spd,3.0,4.0,6.0
2021-06-22,Brandenburg,afd,1.0,5.0,9.0
2021-06-22,Brandenburg,cdu,3.0,7.0,10.0
2021-06-22,Brandenburg,fdp,2.0,2.0,3.0
2021-06-22,Brandenburg,gruene,3.0,4.0,5.0
2021-06-22,Brandenburg,linke,2.0,4.0,5.0
2021-06-22,Brandenburg,spd,2.0,3.0,5.0
2021-06-22,Bremen,afd,0.0,0.0,1.0
2021-06-22,Bremen,cdu,0.0,1.0,1.0
2021-06-22,Bremen,fdp,0.0,1.0,1.0
2021-06-22,Bremen,gruene,1.0,1.0,2.0
2021-06-22,Bremen,linke,0.0,1.0,1.0
2021-06-22,Bremen,spd,1.0,2.0,2.0
2021-06-22,Hamburg,afd,0.0,1.0,4.0
2021-06-22,Hamburg,cdu,2.0,3.0,4.0
2021-06-22,Hamburg,fdp,2.0,2.0,3.0
2021-06-22,Hamburg,gruene,3.0,4.0,5.0
2021-06-22,Hamburg,linke,1.0,2.0,3.0
2021-06-22,Hamburg,spd,2.0,4.0,6.0
2021-06-22,Hessen,afd,0.0,6.0,15.0
2021-06-22,Hessen,cdu,10.0,16.0,20.0
2021-06-22,Hessen,fdp,6.0,8.0,10.0
2021-06-22,Hessen,gruene,10.0,12.0,14.0
2021-06-22,Hessen,linke,1.0,4.0,7.0
2021-06-22,Hessen,spd,8.0,11.0,14.0
2021-06-22,Mecklenburg-Vorpommern,afd,0.0,3.0,5.0
2021-06-22,Mecklenburg-Vorpommern,cdu,3.0,5.0,6.0
2021-06-22,Mecklenburg-Vorpommern,fdp,1.0,1.0,2.0
2021-06-22,Mecklenburg-Vorpommern,gruene,2.0,2.0,3.0
2021-06-22,Mecklenburg-Vorpommern,linke,2.0,3.0,3.0
2021-06-22,Mecklenburg-Vorpommern,spd,1.0,2.0,2.0
2021-06-22,Niedersachsen,afd,0.0,6.0,18.0
2021-06-22,Niedersachsen,cdu,15.0,19.0,24.0
2021-06-22,Niedersachsen,fdp,7.0,9.0,12.0
2021-06-22,Niedersachsen,gruene,13.0,16.0,18.0
2021-06-22,Niedersachsen,linke,0.0,4.0,8.0
2021-06-22,Niedersachsen,spd,14.0,18.0,22.0
2021-06-22,Nordrhein-Westfalen,afd,0.0,13.0,40.0
2021-06-22,Nordrhein-Westfalen,cdu,31.0,40.0,51.0
2021-06-22,Nordrhein-Westfalen,fdp,20.0,26.0,32.0
2021-06-22,Nordrhein-Westfalen,gruene,26.0,31.0,37.0
2021-06-22,Nordrhein-Westfalen,linke,1.0,10.0,19.0
